buyer_activity,contract_type,buyer_type,quality_criteria,Subnetwork_ID,Subgraph_ID,Node_ID,Winner_or_Buyer,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Borsodi Fejlesztők Kft.,Winner,0.00023261223540358222,0.0,0.12006032340045243,3.2824064246355126e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Mályinka Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.12328295718505348,3.528521845752569e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Respect Quality Kft.,Winner,0.00023261223540358222,0.0,0.13786357951447906,0.0008749023144186981
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Varbó Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.13911270750412583,0.000709620741739563
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Krinoway Hungária Kft.,Winner,0.00023261223540358222,0.0,0.11163044324998052,8.451446495347252e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Riszamon Kft.,Winner,0.00023261223540358222,0.0,0.12322641671682862,7.14699018915956e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Monolit 3000 Kft.,Winner,0.00023261223540358222,0.0,0.16813328640150182,0.010798050380277785
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Budapest Főváros Xiv. Kerület Zugló Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.14577328676545387,0.0012117880233939095
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Intertefu Kft.,Winner,0.00023261223540358222,0.0,0.1567662181380593,0.004067844662051747
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Pókaszepetk Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1563670752555196,0.0020462622065428415
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Csenyéte Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.10162880310158152,8.379195816325754e-07
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hjkinvest Kft.,Winner,0.00023261223540358222,0.0,0.14318068276436302,0.002063684619583566
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Matyó Aszfalt Kft.,Winner,0.00046522447080716444,1.4661817060602018e-06,0.14834880430656683,0.005599621727341648
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Balázs Közmű Kft.,Winner,0.00023261223540358222,0.0,0.10225245581904241,2.904437121698369e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nick Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.11389588024903961,2.7338435167768802e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Murainvest Ingatlanforgalmazó És Kft.,Winner,0.00023261223540358222,0.0,0.1385746059375302,0.00030139362327036393
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nívódom Építőipari És Kft.,Winner,0.00023261223540358222,0.0,0.1187995689059607,3.798416770512396e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tamisdekor Kft.,Winner,0.00023261223540358222,0.0,0.13185094310688544,0.00035400998300463707
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Ofra Hungary Szigetelő És Társasházépítő Kft.,Winner,0.00023261223540358222,0.0,0.136229679627341,0.00040356156985617986
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Mrdinvest Group Kft.,Winner,0.00023261223540358222,0.0,0.10333886204658542,4.152997100954574e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Vv Építőipari És Műszaki Kft.,Winner,0.00023261223540358222,0.0,0.15906315906315907,0.005661468769322802
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Reogroup Kft.,Winner,0.00023261223540358222,0.0,0.15311464900096164,0.003807861855133823
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Ryl Bau Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.14149359839383865,0.0008212764660319238
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Monostorpályi Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.10345325472265672,1.6249573957212124e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Locskai Gábor EV,Winner,0.00023261223540358222,0.0,0.16021317034994223,0.00500620045210262
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Véticorp Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.1449280248120554,0.0008680093521329414
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nyim Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.10956495144888753,8.022879876939871e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Mezőberény Város Önkormányzata ,Buyer,0.00046522447080716444,0.0009302324574492255,0.14485965562556863,0.0032292369643664534
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Úztrans Fuvarozó Kft.,Winner,0.00046522447080716444,0.00046522447080716444,0.13737018693081962,0.0004087225445675441
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kerepes Város Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.12078217627061501,4.344425936473444e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Füzérradvány Községi Önkormányzat ,Buyer,0.00023261223540358222,0.0,0.11758431115122672,1.2213995532542221e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Baja Megyei Jogú Város Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1643160188051829,0.0048717609861211675
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Vasi Building Kft.,Winner,0.00023261223540358222,0.0,0.12945285916468427,0.0010945796362045895
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Flexps 93 Ipari Bt.,Winner,0.00023261223540358222,0.0,0.11017144614438379,2.6680253336033225e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hunroad Mova Építő Kft.,Winner,0.00023261223540358222,0.0,0.1290564678334484,0.00040122589601897235
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tekenye Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1341132428638278,0.0004556577178529851
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Abaliget Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.10978879893761014,1.1010078151449875e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kőszegpaty Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.11713577286722433,3.708294083129053e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Sári Architect Kft.,Winner,0.00023261223540358222,0.0,0.13198047462622417,0.00032965909467932536
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,"Faber Fortuna Építő, Beruházó, Kivitelező, Szerelő, Korlátolt Felelősségű Kft.",Winner,0.00046522447080716444,0.0006406696841075088,0.13119106472580794,0.000324752217906676
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Geszteréd Község Önkormányzata ,Buyer,0.00046522447080716444,0.0005692565525258121,0.15132528424090957,0.0015553779169884575
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Peperit Kft.,Winner,0.00023261223540358222,0.0,0.12442476339324476,6.227816625902551e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tiszasziget Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.1455758355626291,0.001524560447789178
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Ásványráró Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.13629878570749185,0.0015727588235842705
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Bogdán Krisztián ,Winner,0.00023261223540358222,0.0,0.13185094310688544,0.00035400998300463707
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Ruskó Attila EV,Winner,0.00023261223540358222,0.0,0.14000065131728923,0.0005339308218806567
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Villa Inferior Kft.,Winner,0.00023261223540358222,0.0,0.1303398720553012,0.00023754741642621223
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Abvill Kft.,Winner,0.00023261223540358222,0.0,0.1645046492939961,0.004966584536777345
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Ablakunk Kft.,Winner,0.00046522447080716444,0.0005212553745895075,0.17126807696904506,0.015201734394387115
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,"Zsarnóczi Építő, Szakipari És Kft.",Winner,0.00023261223540358222,0.0,0.13117505263479085,0.0003198125749203482
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Győrság Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.13629878570749185,0.0015727588235842705
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Likai Ingatlanforgalmazó És Építő Kft.,Winner,0.00046522447080716444,0.0002325581143623064,0.11326570939270188,4.248653233281273e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tulipán Haus Építőipari És Kft.,Winner,0.00023261223540358222,0.0,0.10863467515730423,1.2220875958514133e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nemesbőd Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.11382953371991421,2.4245701868474106e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Magyarszerdahely Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.10098423809635668,1.0008154412899248e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Ecogarden Kft.,Winner,0.00023261223540358222,0.0,0.1276993910589633,0.0002786212888336124
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Pálfa Község Önkormányzata ,Buyer,0.00046522447080716444,0.00015790022084522185,0.1478386464458888,0.000977040545706386
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szomor Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1805316423802125,0.03420691611854619
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kisecset Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1302529919709135,0.0002132546021095679
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Dadamao Építő Kft.,Winner,0.00023261223540358222,0.0,0.16539068210672103,0.01070158649285533
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Centeringalfa Kft.,Winner,0.00023261223540358222,0.0,0.15709848346427918,0.003577796452789089
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Márokföld Község Önkormányzata ,Buyer,0.00046522447080716444,1.2705810190388892e-05,0.09808574231673094,1.2292981920490039e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Bársonyos Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.11238921858252073,1.776234007641902e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Fergép 2010 Épületgépészeti Kft.,Winner,0.00023261223540358222,0.0,0.12515648199365337,0.0004292017815369917
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Jókis Alap Kft.,Winner,0.00023261223540358222,0.0,0.12799595081430315,0.0002360302204938329
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Blogék Építő És Kft.,Winner,0.00023261223540358222,0.0,0.14695928622705365,0.0016258091628161453
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Gzbuilder Kft.,Winner,0.00023261223540358222,0.0,0.1468388154524029,0.0009838729729230774
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Green Dynamic Kft.,Winner,0.00023261223540358222,0.0,0.1468388154524029,0.0009838729729230774
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Polarstudió 2 Kft.,Winner,0.00023261223540358222,0.0,0.10426115004971746,4.650139605639217e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Lakesz Út Kft.,Winner,0.00023261223540358222,0.0,0.1113817136046843,5.479079688936589e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tass Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.12533893116417388,5.153219828080851e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Zsoldos Kft.,Winner,0.00023261223540358222,0.0,0.11869460780253459,6.623682285343713e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Stilfami Kft.,Winner,0.00023261223540358222,0.0,0.171186238203321,0.015022441299567904
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Agalon Építő Kft.,Winner,0.00023261223540358222,0.0,0.1276387280662688,6.70556451994216e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Murarátka Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.13955526700211004,0.0007746638513854758
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Piskó Község Önkormányzat ,Buyer,0.00023261223540358222,0.0,0.13302596156821486,0.0002272931626633087
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Márokpapi Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.13679320329652847,0.00024257964388459303
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Pölcz Ablak Kft.,Winner,0.00023261223540358222,0.0,0.10860174308450171,1.6740472628591485e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kaposvári Sportközpont És Sportiskola ,Buyer,0.00023261223540358222,0.0,0.13139957820093529,0.0011915938212338508
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Daneszko Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.13341402104087144,0.0007536121043863996
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Doba Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.11048289686720979,1.232636022858887e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Polgárőr Egyesület Doba ,Buyer,0.00023261223540358222,0.0,0.11048289686720979,1.232636022858887e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szarvák Mihály EV,Winner,0.00023261223540358222,0.0,0.11936030207957353,1.748197487009944e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Véménd Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1351164471823239,0.0006329693501897371
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Csehkozári Kereskedemi És Bt.,Winner,0.00023261223540358222,0.0,0.1260371163036149,0.00011475521336679501
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Bácsszőlős Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.11541249429514887,2.451620618129223e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hirker Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.16813328640150182,0.010798050380277785
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tea Mobilitás Kft.,Winner,0.00023261223540358222,0.0,0.17105001392591412,0.009113477987665788
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Delani Group Kft.,Winner,0.00023261223540358222,0.0,0.16012962342161136,0.0057680338167589934
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kriád Tyres Kft.,Winner,0.00023261223540358222,0.0,0.1386908410491338,0.00028074445908467255
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Renovit Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.14168012391655407,0.001684142780272173
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Konzolplusz Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.1645046492939961,0.004966584536777345
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Boldva Út Vállalkozás ,Winner,0.00046522447080716444,0.0007356599995429151,0.15879289328851623,0.004408130745888275
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Extraktbau Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.1634041582728344,0.00785206911278897
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Mifavill Kft.,Winner,0.00023261223540358222,0.0,0.12515648199365337,0.0004292017815369917
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Rekortán Kft.,Winner,0.00023261223540358222,0.0,0.12376565423923996,0.00010922850397219367
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szakadát Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.14438287153652393,0.0006913298505125919
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Közvil Első Magyar Közvilágítási Zrt.,Winner,0.00023261223540358222,0.0,0.14117762963449476,0.0005466307775916729
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szak Szolg Paks Szakipari És Kft.,Winner,0.00023261223540358222,0.0,0.14145635220953573,0.0008395908350310133
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Felpéc Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.11924111724405737,3.679447454860203e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tiszaújváros Transz Építőipari És Szállítmányozó Kft.,Winner,0.00023261223540358222,0.0,0.13815599190153294,0.0003607858792512624
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Galvács Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1345413576190029,0.0003053656093416246
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kisasszonyfa Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1425445140754004,0.001888261763184384
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Stark Ernő EV,Winner,0.00023261223540358222,0.0,0.16539068210672103,0.01070158649285533
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Cered Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.09730867606781503,2.706920109721758e-07
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Irota Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1606562278112037,0.003027020675739523
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,"Man Made Sunshine Gyártó, Korlátolt Felelősségű Társaságkft ",Winner,0.00023261223540358222,0.0,0.11779695848746403,2.494115789483496e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Gótika Balatonfüred És Környéke Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.1350570198862744,0.0009811249957085194
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Barcika Park Városüzemeltetési Nonprofit Kft.,Buyer,0.00023261223540358222,0.0,0.12139609747832716,3.8777539015435244e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Duna Sector Real Estate Kft.,Winner,0.00023261223540358222,0.0,0.13341402104087144,0.0007536121043863996
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Aquagas Építő És Kft.,Winner,0.00023261223540358222,0.0,0.15408049890684922,0.0030200005639954924
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Fedcar Kft.,Winner,0.00023261223540358222,0.0,0.15408049890684922,0.0030200005639954924
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hartyán Ház Kft.,Winner,0.00023261223540358222,0.0,0.12359485955782998,0.00014235013992196775
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szőce Községi Önkormányzat ,Buyer,0.00023261223540358222,0.0,0.12182266428632152,0.0001557805981975709
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Installtech Épületgépészeti És Kft.,Winner,0.00023261223540358222,0.0,0.14163344644680922,0.0017401288282885815
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Alap Község Önkormányzata ,Buyer,0.00046522447080716444,0.00021241098686370472,0.13190758184774937,0.000190897680603717
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szentkirályszabadja Község Önkormányzata ,Buyer,0.00046522447080716444,9.361551737394084e-05,0.18399315215065268,0.049164122890564155
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Moha Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.18397740403132623,0.046692065759572896
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Stefco Építőipari És Bt.,Winner,0.00023261223540358222,0.0,0.1629087877524726,0.005723542909482232
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Echo Sport Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.14542809783160246,0.0037371934784182917
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Vacond Útépítő Kft.,Winner,0.00023261223540358222,0.0,0.11960604290126033,7.445877208758555e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Optimum Solar Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.1282097163818556,9.66897973208655e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Junior Kertész Korlátolt Felesőségű Társaság ,Winner,0.00023261223540358222,0.0,0.1312631675368691,0.0003643589384961341
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Bhb 2000 Építési Kft.,Winner,0.00023261223540358222,0.0,0.14527084107728178,0.0014688795960706444
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tűztövis Környezetvédelmi És Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.13720358727220502,0.00020708132133953952
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kemenes Kert Kft.,Winner,0.00023261223540358222,0.0,0.12260787724952228,8.767231653787393e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Senex Környezetgazdálkodási Kft.,Winner,0.00023261223540358222,0.0,0.12006032340045243,9.797419718465453e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Rögös Út Építő Kft.,Winner,0.00023261223540358222,0.0,0.13976397152053058,0.0005031709661552773
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Greentechnic Hungary Kft.,Winner,0.00023261223540358222,0.0,0.11660834892993734,4.0507303641486476e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Les Bt.,Winner,0.00023261223540358222,0.0,0.12466289691170074,9.41612728233579e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hatos Róbert ,Winner,0.00023261223540358222,0.0,0.12466289691170074,9.41612728233579e-05
